Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL542419,,None,299.85,0,3.91,49 (trans),C=CCNC1Cc2ccccc2C(c2ccccc2)C1.Cl,IC50,'=',117,nM,6.93,,,UO_0000065,26.32,0.47,3.02,57.62,0,CHEMBL803752,"Binding affinity against sigma receptor from guinea pig brain (minus cerebellum) homogenates, using the novel [3H]-(+/-)-4 as radioligand",B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126782,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL331006,,None,216.26,0,2.66,14,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1,IC50,'=',1473,nM,5.83,,,UO_0000065,26.97,0.5,3.17,20.96,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL78411,,None,323.48,1,5.74,9,CC(C)(C)c1ccccc1NC(=N)Nc1ccccc1C(C)(C)C,IC50,'=',356,nM,6.45,,,UO_0000065,19.93,0.37,0.71,13.46,0,CHEMBL803935,Tested in vitro for the concentration required to inhibit specific [3H]DTG radioligand binding to sigma receptor on guinea pig brain membrane,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127479,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL415284,NALORPHINE,-1.0,311.38,0,1.75,(-)-NANM,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,IC50,'=',2850,nM,5.54,,,UO_0000065,17.81,0.33,3.8,10.48,0,CHEMBL846485,Inhibition of specific binding of [3H]3-PPP to sigma binding site in Guinea pig brain membranes,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125550,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL288148,,None,451.56,0,4.86,55,COc1ccc(-c2cc(=O)c3cc(OCCCCCCN4CCC(O)CC4)ccc3o2)cc1,IC50,'=',332,nM,6.48,,,UO_0000065,14.35,0.27,1.62,8.98,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL607210,,None,419.78,0,4.89,(+/-)27,CN(C(=O)COc1cc(Cl)c(Cl)cc1Cl)[C@@H]1CCCC[C@@H]1N1CCCC1,IC50,'=',128,nM,6.89,,,UO_0000065,16.42,0.36,2,21.03,0,CHEMBL803878,Binding affinity for sigma opioid receptor using [3H](+)-3-PPP as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125016,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL14376,ILOPERIDONE,4.0,426.49,0,4.83,45,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,IC50,'=',64,nM,7.19,,,UO_0000065,16.87,0.32,2.36,11.1,0,CHEMBL808192,"Binding affinity against sigma receptor using [3H]-( +)-SKF10,047 radioligand",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1128281,1,Scientific Literature,J Med Chem,1995,None,
CHEMBL67010,,None,274.45,0,4.3,12,C/C(=N\C1CCCCC1)NC12CC3CC(CC(C3)C1)C2,IC50,'=',72,nM,7.14,,,UO_0000065,26.03,0.49,2.84,29.29,0,CHEMBL804884,The compound was evaluated for binding affinity against sigma opioid receptor using [3H]DTG radioligand in guinea pig membranes,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127129,1,Scientific Literature,Bioorg Med Chem Lett,1993,None,
CHEMBL606891,,None,336.48,0,4.32,(+/-)31,CN(C(=O)c1cccc2ccccc12)[C@H]1CCCC[C@H]1N1CCCC1,IC50,'=',2593,nM,5.59,,,UO_0000065,16.6,0.31,1.27,23.72,0,CHEMBL803878,Binding affinity for sigma opioid receptor using [3H](+)-3-PPP as radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125016,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL330551,,None,253.35,0,3.79,24,Cc1cccc(NC(=N)N(C)c2cccc(C)c2)c1,IC50,'=',247,nM,6.61,,,UO_0000065,26.08,0.47,2.82,16.89,0,CHEMBL803935,Tested in vitro for the concentration required to inhibit specific [3H]DTG radioligand binding to sigma receptor on guinea pig brain membrane,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127479,1,Scientific Literature,J Med Chem,1994,None,
CHEMBL38264,,None,379.46,0,3.69,18,O=c1cc(-c2ccccc2)oc2ccc(OCCCN3CCC(O)CC3)cc12,IC50,'=',123,nM,6.91,,,UO_0000065,18.21,0.34,3.22,10.98,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL39713,,None,449.59,1,5.54,33,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCC3CCNC(CCO)C3)cc12,IC50,'=',68,nM,7.17,,,UO_0000065,15.94,0.3,1.63,10,0,CHEMBL809884,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL332035,,None,344.5,1,5.64,26,c1ccc(CCCCCN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,IC50,'=',107,nM,6.97,,,UO_0000065,20.23,0.37,1.33,36.63,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL116711,,None,375.49,0,4.77,46,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1CCCN1Cc2ccccc2C1,IC50,'=',76,nM,7.12,,,UO_0000065,18.96,0.35,2.35,31.97,0,CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL119485,,None,314.43,0,4.94,50,C(=C/c1ccccc1)\CN1C2CCC1c1c([nH]c3ccccc13)C2,IC50,'=',133,nM,6.88,,,UO_0000065,21.87,0.39,1.94,36.13,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL38708,,None,477.6,1,5.67,39,CCOC(=O)C1CCN(CCCCCCOc2ccc3oc(-c4ccccc4)cc(=O)c3c2)CC1,IC50,'=',164,nM,6.79,,,UO_0000065,14.21,0.26,1.12,9.84,0,CHEMBL809885,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL119409,,None,274.34,0,2.75,20,OCCCN1C2CCC1c1c([nH]c3ccc(F)cc13)C2,IC50,'=',317,nM,6.5,,,UO_0000065,23.69,0.44,3.75,16.55,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL331611,,None,392.55,1,6.45,51,c1ccc(C(CCN2C3CCC2c2c([nH]c4ccccc24)C3)c2ccccc2)cc1,IC50,'=',1483,nM,5.83,,,UO_0000065,14.85,0.27,-0.62,30.63,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL542638,,None,318.89,0,4.79,6,C/C(=N\C12CC3CC(CC(C3)C1)C2)Nc1ccccc1C.Cl,IC50,'=',6,nM,8.22,,,UO_0000065,29.11,0.53,3.43,33.71,0,CHEMBL804884,The compound was evaluated for binding affinity against sigma opioid receptor using [3H]DTG radioligand in guinea pig membranes,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127129,1,Scientific Literature,Bioorg Med Chem Lett,1993,None,
CHEMBL176941,,None,311.47,0,4.9,PB212,COc1ccc2c(CCCCN3CCC(C)CC3)cccc2c1,IC50,'=',15.5,nM,7.81,,,UO_0000065,25.07,0.46,2.91,62.63,0,CHEMBL3767816,"Displacement of 5-(Dimethylamino)-2-(6-((5-(4-(4-methylpiperidin-1-yl)butyl)-5,6,7,8-tetrahydronaphthalen-2-yl)oxy)hexyl)isoindoline-1,3-dione from sigma 1 receptor (unknown origin) expressed in MCF7 after 75 mins by flow cytometry",B,BAO_0000219,cell-based format,Homo sapiens,None,None,MCF7,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3763126,1,Scientific Literature,Eur J Med Chem,2016,CHEMBL3308403,
CHEMBL37150,,None,413.56,0,4.85,58,O=c1cc(C2CCCC2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc12,IC50,'=',51,nM,7.29,,,UO_0000065,17.63,0.33,2.44,11.59,0,CHEMBL809885,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL40897,,None,391.51,1,5.5,24,O=c1cc(-c2ccccc2)oc2ccc(OCCCCCCN3CCCC3)cc12,IC50,'=',84,nM,7.08,,,UO_0000065,18.07,0.33,1.58,16.58,0,CHEMBL809885,Potency at the sigma binding site was determined in radioligand,B,BAO_0000357,single protein format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125448,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL77675,,None,211.27,0,3.15,36,N=C(Nc1ccccc1)Nc1ccccc1,IC50,'=',400,nM,6.4,,,UO_0000065,30.28,0.55,3.25,13.35,0,CHEMBL873129,In vitro inhibitory activity against [3H]- (+)-3-PPP binding to Sigma opioid receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL545477,,None,338.28,0,4.05,4,CN(C)[C@H]1Cc2cc(Cl)c(O)cc2[C@H](c2ccccc2)C1.Cl,IC50,'=',0.29,nM,9.54,,,UO_0000065,31.6,0.62,5.49,40.64,0,CHEMBL803752,"Binding affinity against sigma receptor from guinea pig brain (minus cerebellum) homogenates, using the novel [3H]-(+/-)-4 as radioligand",B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126782,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL312588,,None,286.29,0,2.67,27,Cc1cc([N+](=O)[O-])ccc1/N=C(/N)Nc1cccc(O)c1,IC50,'=',118,nM,6.93,,,UO_0000065,24.2,0.45,4.26,6.09,0,CHEMBL804883,In vitro inhibitory activity against [3H]DTG binding to Sigma opioid receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL554868,,None,404.79,1,5.76,46b,CCc1cccc(N(C)C(=N)Nc2cc(Cl)cc(SC)c2Cl)c1.Cl,IC50,'=',130,nM,6.89,,,UO_0000065,18.7,0.41,1.13,17.6,0,CHEMBL803933,"Binding assay for the sigma receptor sites is performed by utilizing [3H]N,N-di-o-tolylguanidine ([3H]DTG) and guinea pig brain membrane suspensions",B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130271,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL538289,,None,331.89,0,4.86,13b,CCc1cccc(N(C)C(=N)Nc2ccccc2C(C)C)c1.Cl,IC50,'=',362,nM,6.44,,,UO_0000065,21.8,0.4,1.58,16.47,0,CHEMBL803933,"Binding assay for the sigma receptor sites is performed by utilizing [3H]N,N-di-o-tolylguanidine ([3H]DTG) and guinea pig brain membrane suspensions",B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130271,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL2023826,,None,476.71,1,7.36,2d,c1ccc(CN2CCN(c3ccc(C(c4ccccc4)C45CC6CC(CC(C6)C4)C5)cc3)CC2)cc1,IC50,'=',63.3,nM,7.2,,,UO_0000065,15.1,0.27,-0.16,111.09,0,CHEMBL2026918,Displacement of [3H](+)pentazocine from sigma-1 receptor expressed in human Jurkat cell membranes after 2 hrs by liquid scintillation spectroscopy,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Jurkat,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2021794,1,Scientific Literature,Bioorg Med Chem,2012,CHEMBL3307526,
CHEMBL341003,,None,397.6,1,6.15,7c,CCCC(Cc1ccc(OC)c(OCCc2ccccc2)c1)N(CCC)CCC,IC50,'=',420,nM,6.38,,,UO_0000065,16.04,0.3,0.23,29.39,0,CHEMBL809051,TIn vitro binding affinity at Sigma opioid receptor type 2 on guinea pig brain membranes by [3H]DTG displacement in the presence of [3H]pentazocine.,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132405,1,Scientific Literature,J Med Chem,1999,None,
CHEMBL78306,,None,319.45,0,4.9,20,N=C(Nc1cccc2c1CCCC2)Nc1cccc2c1CCCC2,IC50,'=',58.8,nM,7.23,,,UO_0000065,22.63,0.41,2.33,15.09,0,CHEMBL804883,In vitro inhibitory activity against [3H]DTG binding to Sigma opioid receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL554388,,None,319.9,0,4.3,39,Cl.c1csc(CN2CC[C@H]3c4ccccc4CC[C@H]3C2)c1,IC50,'=',7.079,nM,8.15,,,UO_0000065,28.75,0.56,3.85,251.54,0,CHEMBL803929,In vitro for the binding affinity against sigma receptor by using [3H]DTG as radioligand in guinea pig cerebellum,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126294,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL325168,,None,335.43,0,4.4,53,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1CCCc1cccnc1,IC50,'=',44,nM,7.36,,,UO_0000065,21.93,0.4,2.96,23.05,0,CHEMBL803916,Binding affinity against sigma sites in guinea pig membrane using [3H]DTG as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL312318,,None,267.38,0,4.38,25,Cc1cccc(C)c1NC(=N)Nc1c(C)cccc1C,IC50,'=',66,nM,7.18,,,UO_0000065,26.85,0.49,2.8,14.99,0,CHEMBL803917,In vitro inhibitory activity against [3H]- (+)-3-PPP binding to sigma receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL415077,,None,345.49,1,5.26,67,N=C(Nc1ccccc1-c1ccccc1)NC12CC3CC(CC(C3)C1)C2,IC50,'=',300,nM,6.52,,,UO_0000065,18.88,0.34,1.26,13.61,0,CHEMBL804883,In vitro inhibitory activity against [3H]DTG binding to Sigma opioid receptor in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL545311,,None,460.89,1,5.94,44b,CCc1cccc(N(C)C(=N)Nc2cc(SC)cc(SC)c2Br)c1.Cl,IC50,'=',1034,nM,5.99,,,UO_0000065,14.1,0.34,0.05,15.3,0,CHEMBL803933,"Binding assay for the sigma receptor sites is performed by utilizing [3H]N,N-di-o-tolylguanidine ([3H]DTG) and guinea pig brain membrane suspensions",B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130271,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL118288,,None,288.39,0,4.43,22,c1ccc(CN2C3CCC2c2c([nH]c4ccccc24)C3)cc1,IC50,'=',2750,nM,5.56,,,UO_0000065,19.28,0.35,1.13,29.22,0,CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL1743994,,None,333.93,0,4.62,38,Cl.c1csc(CN2CCC3(CCCc4ccccc43)CC2)c1,IC50,'=',6.31,nM,8.2,,,UO_0000065,27.57,0.53,3.58,253.09,0,CHEMBL873464,In vitro binding affinity against sigma receptor by using [3H]-DTG ([3H]-6) as radioligand in guinea pig cerebellum.,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126060,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL542167,,None,301.86,0,4.09,(+/-)5,CN(C)[C@@]1(C)Cc2ccccc2[C@H](c2ccccc2)C1.Cl,IC50,'=',0.51,nM,9.29,,,UO_0000065,35.01,0.63,5.2,286.8,0,CHEMBL803752,"Binding affinity against sigma receptor from guinea pig brain (minus cerebellum) homogenates, using the novel [3H]-(+/-)-4 as radioligand",B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126782,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL545682,,None,313.87,0,4.24,29,Cl.c1ccc(CN2CC[C@H]3c4ccccc4CC[C@H]3C2)cc1,IC50,'=',1.82,nM,8.74,,,UO_0000065,31.51,0.57,4.5,269.75,0,CHEMBL803929,In vitro for the binding affinity against sigma receptor by using [3H]DTG as radioligand in guinea pig cerebellum,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126294,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL78637,,None,253.35,0,3.67,23,Cc1ccccc1/N=C(/N)Nc1c(C)cccc1C,IC50,'=',70,nM,7.16,,,UO_0000065,28.24,0.51,3.48,14.19,0,CHEMBL803918,In vitro inhibitory activity against [3H]-DTG in guinea pig brain membrane homogenates,B,BAO_0000249,cell membrane format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125137,1,Scientific Literature,J Med Chem,1990,None,
CHEMBL119889,,None,372.56,1,6.31,35,CC(C)n1c2c(c3ccccc31)C1CCC(C2)N1CCCCc1ccccc1,IC50,'=',705,nM,6.15,,,UO_0000065,16.51,0.3,-0.16,75.3,0,CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL542487,,None,366.34,1,5.49,25a,CCc1cccc(NC(=N)Nc2cc(CC)cc(CC)c2Cl)c1.Cl,IC50,'=',4.5,nM,8.35,,,UO_0000065,25.3,0.5,2.86,17.42,0,CHEMBL803933,"Binding assay for the sigma receptor sites is performed by utilizing [3H]N,N-di-o-tolylguanidine ([3H]DTG) and guinea pig brain membrane suspensions",B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130271,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL293059,,None,287.38,0,3.73,5,N=C(Nc1ccccc1F)NC12CC3CC(CC(C3)C1)C2,IC50,'=',8,nM,8.1,,,UO_0000065,28.17,0.53,4.37,16.9,0,CHEMBL804880,Displacement of [3H]DTG from sigma opioid receptor of homogenized guinea pig whole brain,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125262,1,Scientific Literature,J Med Chem,1991,None,
CHEMBL539549,,None,324.26,0,4.39,17b,CCc1cccc(N(C)C(=N)Nc2ccc(Cl)cc2)c1.Cl,IC50,'=',45.7,nM,7.34,,,UO_0000065,25.5,0.5,2.95,18.76,0,CHEMBL803933,"Binding assay for the sigma receptor sites is performed by utilizing [3H]N,N-di-o-tolylguanidine ([3H]DTG) and guinea pig brain membrane suspensions",B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130271,1,Scientific Literature,J Med Chem,1997,None,
CHEMBL1744010,,None,307.91,0,4.55,47,CCCCN1CCC2(CCCCc3ccccc32)CC1.Cl,IC50,'=',4.786,nM,8.32,,,UO_0000065,30.65,0.57,3.77,256.79,0,CHEMBL873464,In vitro binding affinity against sigma receptor by using [3H]-DTG ([3H]-6) as radioligand in guinea pig cerebellum.,B,BAO_0000221,tissue-based format,Cavia porcellus,CHEMBL3638233,Cerebellum,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126060,1,Scientific Literature,J Med Chem,1992,None,
CHEMBL521582,,None,391.98,0,4.98,1,CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1.Cl,IC50,'=',85,nM,7.07,,,UO_0000065,19.89,0.37,2.09,32.58,0,CHEMBL809049,In vitro binding affinity at Sigma opioid receptor type 2 on guinea pig brain membranes by [3H]DTG displacement in the presence of [3H]pentazocine.,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132405,1,Scientific Literature,J Med Chem,1999,None,
CHEMBL325168,,None,335.43,0,4.4,53,Fc1ccc2[nH]c3c(c2c1)C1CCC(C3)N1CCCc1cccnc1,IC50,'=',114,nM,6.94,,,UO_0000065,20.7,0.38,2.54,21.75,0,CHEMBL803754,Binding affinity against sigma sites in guinea pig membrane using [3H](+)-3-PPP as the radioligand,B,BAO_0000249,cell membrane format,Cavia porcellus,None,None,None,None,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126584,1,Scientific Literature,J Med Chem,1993,None,
CHEMBL340587,,None,411.63,1,6.54,7d,CCCCC(Cc1ccc(OC)c(OCCc2ccccc2)c1)N(CCC)CCC,IC50,'=',29,nM,7.54,,,UO_0000065,18.31,0.34,1,34.74,0,CHEMBL809837,In vitro binding affinity at Sigma opioid receptors on guinea pig brain membranes by [3H]3-PPP displacement.,B,BAO_0000019,assay format,Cavia porcellus,CHEMBL3638188,Brain,None,Membrane,,,,CHEMBL287,Sigma opioid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132405,1,Scientific Literature,J Med Chem,1999,None,
